rating_key,started,stopped,duration_minutes,user_id,username,media_type,title,parent_title,grandparent_title
10010383,1497581977,1497585577,60.0,650610,Bibi S,episode,Sabotage,,Brooklyn Nine-Nine
10010384,1497581977,1497585577,60.0,650610,Bibi S,episode,AC/DC,,Brooklyn Nine-Nine
10010385,1497581977,1497585577,60.0,650610,Bibi S,episode,Det. Dave Majors,,Brooklyn Nine-Nine
10010386,1497581977,1497585577,60.0,650610,Bibi S,episode,The Chopper,,Brooklyn Nine-Nine
10010387,1497581977,1497585577,60.0,650610,Bibi S,episode,Johnny and Dora,,Brooklyn Nine-Nine
10010344,1497581961,1497585561,60.0,650610,Bibi S,episode,Pilot,,Brooklyn Nine-Nine
10010345,1497581961,1497585561,60.0,650610,Bibi S,episode,The Tagger,,Brooklyn Nine-Nine
10010346,1497581961,1497585561,60.0,650610,Bibi S,episode,The Slump,,Brooklyn Nine-Nine
10010347,1497581961,1497585561,60.0,650610,Bibi S,episode,M.E. Time,,Brooklyn Nine-Nine
10010348,1497581961,1497585561,60.0,650610,Bibi S,episode,The Vulture,,Brooklyn Nine-Nine
10010349,1497581961,1497585561,60.0,650610,Bibi S,episode,Halloween,,Brooklyn Nine-Nine
10010350,1497581961,1497585561,60.0,650610,Bibi S,episode,48 Hours,,Brooklyn Nine-Nine
10010351,1497581961,1497585561,60.0,650610,Bibi S,episode,Old School,,Brooklyn Nine-Nine
10010352,1497581961,1497585561,60.0,650610,Bibi S,episode,Sal's Pizza,,Brooklyn Nine-Nine
10010353,1497581961,1497585561,60.0,650610,Bibi S,episode,Thanksgiving,,Brooklyn Nine-Nine
10010354,1497581961,1497585561,60.0,650610,Bibi S,episode,Christmas,,Brooklyn Nine-Nine
10010355,1497581961,1497585561,60.0,650610,Bibi S,episode,Pontiac Bandit,,Brooklyn Nine-Nine
10010356,1497581961,1497585561,60.0,650610,Bibi S,episode,The Bet,,Brooklyn Nine-Nine
10010357,1497581961,1497585561,60.0,650610,Bibi S,episode,The Ebony Falcon,,Brooklyn Nine-Nine
10010358,1497581961,1497585561,60.0,650610,Bibi S,episode,Operation: Broken Feather,,Brooklyn Nine-Nine
10010359,1497581961,1497585561,60.0,650610,Bibi S,episode,The Party,,Brooklyn Nine-Nine
10010360,1497581961,1497585561,60.0,650610,Bibi S,episode,Full Boyle,,Brooklyn Nine-Nine
10010361,1497581961,1497585561,60.0,650610,Bibi S,episode,The Apartment,,Brooklyn Nine-Nine
10010362,1497581961,1497585561,60.0,650610,Bibi S,episode,Tactical Village,,Brooklyn Nine-Nine
10010363,1497581961,1497585561,60.0,650610,Bibi S,episode,Fancy Brudgom,,Brooklyn Nine-Nine
10010364,1497581961,1497585561,60.0,650610,Bibi S,episode,Unsolvable,,Brooklyn Nine-Nine
10010365,1497581961,1497585561,60.0,650610,Bibi S,episode,Charges and Specs,,Brooklyn Nine-Nine
10010328,1497061361,1497064961,60.0,650610,Bibi S,episode,Mother & Daughter Divided,,Switched at Birth
10010327,1497058778,1497062378,60.0,650610,Bibi S,episode,Introducing the Miracle,,Switched at Birth
10010326,1497056200,1497059800,60.0,650610,Bibi S,episode,Uprising,,Switched at Birth
10010325,1496711958,1496715558,60.0,1868531,Dbearden333,movie,The Lion King,,
10010319,1496611950,1496615550,60.0,1868531,Dbearden333,movie,The Lion King,,
10010318,1496459506,1496463106,60.0,1868531,Dbearden333,movie,Blended,,
10010317,1496258627,1496262227,60.0,1868531,Dbearden333,movie,American Pie,,
10010316,1496258041,1496261641,60.0,1868531,Dbearden333,movie,American Pie,,
10010315,1496175483,1496179083,60.0,1868531,Dbearden333,movie,American Idiots,,
10010314,1496160359,1496163959,60.0,1868531,Dbearden333,movie,American Pie Presents: The Book of Love,,
10010313,1496091203,1496094803,60.0,1868531,Dbearden333,movie,The Rescuers,,
10010312,1496031955,1496035555,60.0,650610,Bibi S,episode,Iggy Azalea vs. Nick Young,,Lip Sync Battle
10010311,1496030852,1496034452,60.0,650610,Bibi S,episode,Abbi Jacobson vs. Ilana Glazer,,Lip Sync Battle
10010310,1496030742,1496034342,60.0,650610,Bibi S,episode,Victoria Justice vs. Gregg Sulkin,,Lip Sync Battle
10010309,1496029553,1496033153,60.0,650610,Bibi S,episode,Andy Cohen vs. Willie Geist,,Lip Sync Battle
10010308,1496028353,1496031953,60.0,650610,Bibi S,episode,Justin Bieber vs. Deion Sanders,,Lip Sync Battle
10010307,1496027103,1496030703,60.0,650610,Bibi S,episode,Alison Brie vs. Will Arnett,,Lip Sync Battle
10010306,1496026951,1496030551,60.0,650610,Bibi S,episode,Queen Latifah vs. Marlon Wayans,,Lip Sync Battle
10010305,1496025791,1496029391,60.0,650610,Bibi S,episode,Salt vs. Pepa,,Lip Sync Battle
10010304,1496025788,1496029388,60.0,650610,Bibi S,episode,Derek Hough vs. Julianne Hough,,Lip Sync Battle
10010303,1496025778,1496029378,60.0,650610,Bibi S,episode,Stephen Merchant vs. Malin Akerman ,,Lip Sync Battle
10010302,1496025773,1496029373,60.0,650610,Bibi S,episode,Mike Tyson vs. Terry Crews,,Lip Sync Battle
10010301,1496025756,1496029356,60.0,650610,Bibi S,episode,Anne Hathaway vs. Emily Blunt,,Lip Sync Battle
10010300,1496025751,1496029351,60.0,650610,Bibi S,episode,John Legend vs. Common,,Lip Sync Battle
10010299,1496025748,1496029348,60.0,650610,Bibi S,episode,Jimmy Fallon vs. Dwayne Johnson,,Lip Sync Battle
10010298,1496025437,1496029037,60.0,650610,Bibi S,episode,,,Brooklyn Nine-Nine
10010297,1496024124,1496027724,60.0,650610,Bibi S,episode,The Bank Job,,Brooklyn Nine-Nine
10010296,1496022935,1496026535,60.0,650610,Bibi S,episode,"Live Finale, Part 1",,The Voice
10010287,1495858295,1495861895,60.0,650610,Bibi S,movie,The Fate of the Furious,,
10010286,1495850756,1495854356,60.0,1868531,Dbearden333,movie,Passengers,,
10010285,1495849088,1495852688,60.0,650610,Bibi S,episode,Tight Rope Walker,,Switched at Birth
10010284,1495812933,1495816533,60.0,1868531,Dbearden333,movie,American Pie Presents: The Naked Mile,,
10010283,1495768690,1495772290,60.0,650610,Bibi S,movie,The Boss Baby,,
10010282,1495740605,1495744205,60.0,1868531,Dbearden333,movie,American Pie Presents: Band Camp,,
10010281,1495722152,1495725752,60.0,1868531,Dbearden333,movie,Survivor,,
10010280,1495678619,1495682219,60.0,650610,Bibi S,episode,The Graduates,,Modern Family
10010278,1495645067,1495648667,60.0,1868531,Dbearden333,movie,Adam and Eve,,
10010277,1495592723,1495596323,60.0,1868531,Dbearden333,movie,The Dilemma,,
10010276,1495573300,1495576900,60.0,1868531,Dbearden333,movie,Salt,,
10010275,1495509210,1495512810,60.0,1868531,Dbearden333,movie,The Fate of the Furious,,
10010274,1495166457,1495170057,60.0,650610,Bibi S,episode,Drive in the Knife,,Switched at Birth
10010273,1495164005,1495167605,60.0,650610,Bibi S,episode,The Slaughterhouse,,Brooklyn Nine-Nine
10010272,1495162599,1495166199,60.0,650610,Bibi S,episode,Your Honor,,Brooklyn Nine-Nine
10010271,1495071662,1495075262,60.0,650610,Bibi S,episode,Human/Need/Desire,,Switched at Birth
10010270,1495069085,1495072685,60.0,650610,Bibi S,episode,The Acquired Inability to Escape,,Switched at Birth
10010262,1494740316,1494743916,60.0,650610,Bibi S,episode,Dressing for the Charade,,Switched at Birth
10010261,1494737731,1494741331,60.0,650610,Bibi S,episode,Duel of Two Women,,Switched at Birth
10010258,1494649014,1494652614,60.0,650610,Bibi S,episode,,,The Fresh Prince of Bel-Air
10010257,1494647591,1494651191,60.0,650610,Bibi S,episode,,,The Fresh Prince of Bel-Air
10010256,1494646151,1494649751,60.0,650610,Bibi S,episode,,,The Fresh Prince of Bel-Air
10010255,1494644808,1494648408,60.0,650610,Bibi S,episode,,,The Fresh Prince of Bel-Air
10010254,1494643370,1494646970,60.0,650610,Bibi S,episode,,,The Fresh Prince of Bel-Air
10010251,1494557788,1494561388,60.0,650610,Bibi S,episode,The Awakening Conscience,,Switched at Birth
10010250,1494555210,1494558810,60.0,650610,Bibi S,episode,The Door to Freedom,,Switched at Birth
10010249,1494552636,1494556236,60.0,650610,Bibi S,episode,Street Noises invade the House,,Switched at Birth
10010244,1494528984,1494532584,60.0,650610,Bibi S,episode,Live Top 10 Performances,,The Voice
10010243,1494474200,1494477800,60.0,650610,Bibi S,episode,Alone Time,,Modern Family
10010242,1494472759,1494476359,60.0,650610,Bibi S,episode,Live Top 10 Eliminations,,The Voice
10010241,1494388387,1494391987,60.0,650610,Bibi S,episode,Chasing Amy,,Brooklyn Nine-Nine
10010240,1494387076,1494390676,60.0,650610,Bibi S,episode,Cop-Con,,Brooklyn Nine-Nine
10010239,1494385737,1494389337,60.0,650610,Bibi S,episode,Nature's Horchata,,The Last Man on Earth
10010238,1494384391,1494387991,60.0,650610,Bibi S,episode,When the Going Gets Tough,,The Last Man on Earth
10010237,1494383144,1494386744,60.0,650610,Bibi S,episode,,,The Voice
10010236,1494383141,1494386741,60.0,650610,Bibi S,episode,,,The Voice
10010235,1494383138,1494386738,60.0,650610,Bibi S,episode,Live Top 12 Eliminations,,The Voice
10010234,1494383083,1494386683,60.0,650610,Bibi S,episode,"Blind Auditions, Part 6",,The Voice
10010233,1494383064,1494386664,60.0,650610,Bibi S,episode,,,The Voice
10010232,1494382776,1494386376,60.0,650610,Bibi S,episode,Chapter Sixty-Two ,,Jane the Virgin
10010229,1494200462,1494204062,60.0,650610,Bibi S,episode,And the Sophie Doll,,2 Broke Girls
10010228,1494199153,1494202753,60.0,650610,Bibi S,episode,And the Rom-Commie,,2 Broke Girls
10010227,1494129233,1494132833,60.0,650610,Bibi S,episode,The Trial,,Switched at Birth
10010226,1494126656,1494130256,60.0,650610,Bibi S,episode,We're the Kraken of our own Sinking Ships,,Switched at Birth
10010225,1494124204,1494127804,60.0,650610,Bibi S,episode,Moo Moo,,Brooklyn Nine-Nine
10010224,1494045306,1494048906,60.0,650610,Bibi S,episode,The Declaration of Independence,,Switched at Birth
10010223,1494042721,1494046321,60.0,650610,Bibi S,episode,The Tree of Forgiveness,,Switched at Birth
10010222,1494040143,1494043743,60.0,650610,Bibi S,episode,The Shock of Being Seen,,Switched at Birth
10010221,1494037709,1494041309,60.0,650610,Bibi S,episode,The Gyroscopic Collapse,,The Big Bang Theory
10010220,1494036030,1494039630,60.0,650610,Bibi S,episode,All Things Being Equal,,Modern Family
10010219,1494034755,1494038355,60.0,650610,Bibi S,episode,Frank's Wedding,,Modern Family
10010218,1494033465,1494037065,60.0,650610,Bibi S,episode,Five Minutes,,Modern Family
10010217,1494032166,1494035766,60.0,650610,Bibi S,episode,Pig Moon Rising,,Modern Family
10010216,1494030886,1494034486,60.0,650610,Bibi S,episode,Basketball,,Modern Family
10010215,1494029585,1494033185,60.0,650610,Bibi S,episode,Tornado,,Superstore
10010214,1494025694,1494029294,60.0,650610,Bibi S,episode,Finding Fizbo,,Modern Family
10010213,1494024368,1494027968,60.0,650610,Bibi S,episode,Do It Yourself,,Modern Family
10010212,1494023112,1494026712,60.0,650610,Bibi S,episode,Do You Believe in Magic?,,Modern Family
10010211,1494021906,1494025506,60.0,650610,Bibi S,episode,A Tale of Three Cities,,Modern Family
10010210,1494021664,1494025264,60.0,650610,Bibi S,episode,Double-Click,,Modern Family
10010202,1493857763,1493861363,60.0,650610,Bibi S,episode,The Intruder,,Switched at Birth
10010201,1493855178,1493858778,60.0,650610,Bibi S,episode,This Is the Color of My Dreams,,Switched at Birth
10010200,1493852590,1493856190,60.0,650610,Bibi S,episode,"Venus, Cupid, Folly, and Time",,Switched at Birth
10010199,1493849362,1493852962,60.0,650610,Bibi S,episode,The Sleep of Reason Produces Monsters,,Switched at Birth
10010198,1493846732,1493850332,60.0,650610,Bibi S,episode,Game On,,Switched at Birth
10010193,1493787310,1493790910,60.0,650610,Bibi S,episode,Crazy Train,,Modern Family
10010192,1493786029,1493789629,60.0,650610,Bibi S,episode,Promposal,,Modern Family
10010191,1493784726,1493788326,60.0,650610,Bibi S,episode,Man Shouldn’t Lie,,Modern Family
10010190,1493783424,1493787024,60.0,650610,Bibi S,episode,The Party,,Modern Family
10010189,1493782162,1493785762,60.0,650610,Bibi S,episode,Express Yourself,,Modern Family
10010188,1493780856,1493784456,60.0,650610,Bibi S,episode,The Cover-Up,,Modern Family
10010187,1493779703,1493783303,60.0,650610,Bibi S,episode,I Don't Know How She Does It,,Modern Family
10010186,1493779222,1493782822,60.0,650610,Bibi S,episode,The Big Day,,The Last Man on Earth
10010185,1493777331,1493780931,60.0,650610,Bibi S,episode,Chapter Sixty-One,,Jane the Virgin
10010176,1493609716,1493613316,60.0,650610,Bibi S,episode,The Storm,,Modern Family
10010172,1493439775,1493443375,60.0,650610,Bibi S,movie,White Chicks,,
10010171,1493436776,1493440376,60.0,650610,Bibi S,episode,The Cognition Regeneration,,The Big Bang Theory
10010170,1493430294,1493433894,60.0,650610,Bibi S,episode,Cheyenne's Wedding,,Superstore
10010169,1493411624,1493415224,60.0,650610,Bibi S,episode,And the College Experience,,2 Broke Girls
10010168,1493410017,1493413617,60.0,650610,Bibi S,episode,And the Godmama Drama,,2 Broke Girls
10010167,1493408730,1493412330,60.0,650610,Bibi S,episode,And the 80's Movie,,2 Broke Girls
10010166,1493407280,1493410880,60.0,650610,Bibi S,episode,And the Two Openings (1),,2 Broke Girls
10010165,1493350581,1493354181,60.0,650610,Bibi S,episode,Write a Lonely Soldier,,Switched at Birth
10010164,1493348006,1493351606,60.0,650610,Bibi S,episode,The Art of Painting,,Switched at Birth
10010163,1493345553,1493349153,60.0,650610,Bibi S,episode,The Last Ride,,Brooklyn Nine-Nine
10010162,1493327640,1493331240,60.0,650610,Bibi S,episode,Thunk in the Trunk,,Modern Family
10010161,1493326359,1493329959,60.0,650610,Bibi S,episode,Clean for a Day,,Modern Family
10010160,1493264407,1493268007,60.0,650610,Bibi S,episode,Birth,,Once Upon a Time (2011)
10010159,1493254241,1493257841,60.0,650610,Bibi S,episode,Protect Me From What I Want,,Switched at Birth
10010158,1493249113,1493252713,60.0,650610,Bibi S,episode,Spread Your Wings,,Modern Family
10010157,1493247816,1493251416,60.0,650610,Bibi S,episode,Playdates,,Modern Family
10010156,1493246544,1493250144,60.0,650610,Bibi S,episode,White Christmas,,Modern Family
10010155,1493245230,1493248830,60.0,650610,Bibi S,episode,Clean Out Your Junk Drawer,,Modern Family
10010148,1493173528,1493177128,60.0,650610,Bibi S,episode,Las Dos Fridas,,Switched at Birth
10010147,1493170919,1493174519,60.0,650610,Bibi S,episode,Chapter Sixty,,Jane the Virgin
10010146,1493168412,1493172012,60.0,650610,Bibi S,episode,"Phil's Sexy, Sexy House",,Modern Family
10010145,1493167127,1493170727,60.0,650610,Bibi S,episode,The More You Ignore Me,,Modern Family
10010144,1493165843,1493169443,60.0,650610,Bibi S,episode,The Verdict,,Modern Family
10010142,1493139177,1493142777,60.0,7893220,Ssmurf54,movie,Kill the Messenger,,
10010141,1493089498,1493093098,60.0,650610,Bibi S,episode,She Crazy,,Modern Family
10010140,1493088216,1493091816,60.0,650610,Bibi S,episode,The Closet Case,,Modern Family
10010139,1493086937,1493090537,60.0,650610,Bibi S,episode,The Day Alex Left for College,,Modern Family
10010138,1493085635,1493089235,60.0,650610,Bibi S,episode,Summer Lovin',,Modern Family
10010137,1493085100,1493088700,60.0,650610,Bibi S,episode,Name 20 Picnics... Now!,,The Last Man on Earth
10010136,1493083817,1493087417,60.0,650610,Bibi S,episode,Spring Cleaning,,Superstore
10010107,1492657021,1492660621,60.0,650610,Bibi S,episode,American Skyper,,Modern Family
10010106,1492655705,1492659305,60.0,650610,Bibi S,episode,Crying Out Loud,,Modern Family
10010105,1492654394,1492657994,60.0,650610,Bibi S,episode,Patriot Games,,Modern Family
10010104,1492653087,1492656687,60.0,650610,Bibi S,episode,Integrity,,Modern Family
10010103,1492651905,1492655505,60.0,650610,Bibi S,episode,Knock 'em Down,,Modern Family
10010102,1492651476,1492655076,60.0,650610,Bibi S,episode,Expulsion From the Garden of Eden,,Switched at Birth
10010101,1492648878,1492652478,60.0,650610,Bibi S,episode,Les Soeurs d'Estrees,,Switched at Birth
10010100,1492646242,1492649842,60.0,650610,Bibi S,episode,Self-Portrait With Bandaged Ear,,Switched at Birth
10010099,1492643618,1492647218,60.0,650610,Bibi S,episode,The Tempest,,Switched at Birth
10010098,1492637733,1492641333,60.0,650610,Bibi S,episode,And the Big Gamble,,2 Broke Girls
10010097,1492636432,1492640032,60.0,650610,Bibi S,episode,And the Ten Inches,,2 Broke Girls
10010096,1492635117,1492638717,60.0,650610,Bibi S,episode,And the Partnership Hits the Fan,,2 Broke Girls
10010095,1492633817,1492637417,60.0,650610,Bibi S,episode,And the Attack of the Killer Apartment,,2 Broke Girls
10010094,1492632510,1492636110,60.0,650610,Bibi S,episode,And the Loophole,,2 Broke Girls
10010093,1492630789,1492634389,60.0,650610,Bibi S,episode,"Live Playoffs, Night 2",,The Voice
10010092,1492625882,1492629482,60.0,650610,Bibi S,episode,Serve & Protect,,Brooklyn Nine-Nine
10010091,1492572124,1492575724,60.0,650610,Bibi S,episode,"Live Playoffs, Night 1",,The Voice
10010087,1492482246,1492485846,60.0,650610,Bibi S,episode,Starry Night,,Switched at Birth
10010086,1492479659,1492483259,60.0,650610,Bibi S,episode,The Homecoming,,Switched at Birth
10010085,1492477228,1492480828,60.0,650610,Bibi S,episode,And the Show and Don't Tell,,2 Broke Girls
10010084,1492475910,1492479510,60.0,650610,Bibi S,episode,And the Pity Party Bus,,2 Broke Girls
10010083,1492474507,1492478107,60.0,650610,Bibi S,episode,"Grill, Interrupted",,Modern Family
10010082,1492473187,1492476787,60.0,650610,Bibi S,episode,Spring Break,,Modern Family
10010080,1492460591,1492464191,60.0,650610,Bibi S,movie,Cool Runnings,,
10010079,1492452378,1492455978,60.0,650610,Bibi S,movie,The Fugitive,,
10010078,1492444526,1492448126,60.0,650610,Bibi S,movie,Priceless,,
10010077,1492382656,1492386256,60.0,650610,Bibi S,movie,Allied,,
10010076,1492328314,1492331914,60.0,650610,Bibi S,movie,What If,,
10010075,1492308048,1492311648,60.0,650610,Bibi S,episode,Paradise Lost,,Switched at Birth
10010074,1492305431,1492309031,60.0,650610,Bibi S,episode,Pandora's Box,,Switched at Birth
10010073,1492302801,1492306401,60.0,650610,Bibi S,episode,The Stag Hunt,,Switched at Birth
10010072,1492299954,1492303554,60.0,650610,Bibi S,episode,The Road to the Live Shows,,The Voice
10010071,1492297114,1492300714,60.0,650610,Bibi S,episode,"The Knockouts, Part 3",,The Voice
10010066,1492133352,1492136952,60.0,650610,Bibi S,episode,Closet? You'll Love It!,,Modern Family
10010065,1492132048,1492135648,60.0,650610,Bibi S,episode,The Separation Agitation,,The Big Bang Theory
10010064,1492130854,1492134454,60.0,650610,Bibi S,episode,The Recollection Dissipation,,The Big Bang Theory
10010063,1492129690,1492133290,60.0,650610,Bibi S,episode,The Collaboration Fluctuation,,The Big Bang Theory
10010062,1492128510,1492132110,60.0,650610,Bibi S,episode,The Audit,,Brooklyn Nine-Nine
10010061,1492125119,1492128719,60.0,650610,Bibi S,episode,The Fugitive (1),,Brooklyn Nine-Nine
10010060,1492122811,1492126411,60.0,650610,Bibi S,episode,Captain Latvia,,Brooklyn Nine-Nine
10010059,1492122793,1492126393,60.0,650610,Bibi S,episode,The Overmining,,Brooklyn Nine-Nine
10010058,1492122150,1492125750,60.0,650610,Bibi S,episode,Skyfire Cycle,,Brooklyn Nine-Nine
10010057,1492121966,1492125566,60.0,650610,Bibi S,episode,Mr. Santiago,,Brooklyn Nine-Nine
10010056,1492121953,1492125553,60.0,650610,Bibi S,episode,Monster in the Closet,,Brooklyn Nine-Nine
10010055,1492121948,1492125548,60.0,650610,Bibi S,episode,Halloween IV,,Brooklyn Nine-Nine
10010054,1492121941,1492125541,60.0,650610,Bibi S,episode,The Night Shift (1),,Brooklyn Nine-Nine
10010053,1492121938,1492125538,60.0,650610,Bibi S,episode,Coral Palms (3),,Brooklyn Nine-Nine
10010052,1492121935,1492125535,60.0,650610,Bibi S,episode,Coral Palms (2),,Brooklyn Nine-Nine
10010051,1492121932,1492125532,60.0,650610,Bibi S,episode,Coral Palms (1),,Brooklyn Nine-Nine
10010050,1492119561,1492123161,60.0,650610,Bibi S,episode,Connection Lost,,Modern Family
10010049,1492118245,1492121845,60.0,650610,Bibi S,episode,Fight or Flight,,Modern Family
10010048,1492112594,1492116194,60.0,650610,Bibi S,episode,The Persistence of Memory,,Switched at Birth
10010047,1492110043,1492113643,60.0,650610,Bibi S,episode,Dogs Playing Poker,,Switched at Birth
10010046,1492107432,1492111032,60.0,650610,Bibi S,episode,Dance Amongst Daggers,,Switched at Birth
10010045,1492100794,1492104394,60.0,650610,Bibi S,episode,Portrait of My Father,,Switched at Birth
10010044,1492098189,1492101789,60.0,650610,Bibi S,episode,American Gothic,,Switched at Birth
10010043,1492044985,1492048585,60.0,650610,Bibi S,episode,Valentine's Day 4: Twisted Sister,,Modern Family
10010042,1492043672,1492047272,60.0,650610,Bibi S,episode,Rash Decisions,,Modern Family
10010041,1492042355,1492045955,60.0,650610,Bibi S,episode,The Big Guns,,Modern Family
10010040,1492041044,1492044644,60.0,650610,Bibi S,episode,The Day We Almost Died,,Modern Family
10010039,1492039730,1492043330,60.0,650610,Bibi S,episode,Haley's 21st Birthday,,Modern Family
10010038,1492038452,1492042052,60.0,650610,Bibi S,episode,Strangers in the Night,,Modern Family
10010037,1492037280,1492040880,60.0,650610,Bibi S,episode,Three Turkeys,,Modern Family
10010036,1492037278,1492040878,60.0,650610,Bibi S,episode,"Queer Eyes, Full Hearts",,Modern Family
10010035,1492037274,1492040874,60.0,650610,Bibi S,episode,Halloween 3: AwesomeLand,,Modern Family
10010034,1492037269,1492040869,60.0,650610,Bibi S,episode,Won't You Be Our Neighbor,,Modern Family
10010033,1492037266,1492040866,60.0,650610,Bibi S,episode,Marco Polo,,Modern Family
10010032,1492037263,1492040863,60.0,650610,Bibi S,episode,The Cold,,Modern Family
10010031,1492037260,1492040860,60.0,650610,Bibi S,episode,Do Not Push,,Modern Family
10010030,1492037258,1492040858,60.0,650610,Bibi S,episode,The Long Honeymoon,,Modern Family
10010029,1492033202,1492036802,60.0,650610,Bibi S,episode,This Is Not a Pipe,,Switched at Birth
10010028,1492030613,1492034213,60.0,650610,Bibi S,episode,Point Person Knows Best,,The Last Man on Earth
10010027,1492029082,1492032682,60.0,650610,Bibi S,episode,"The Knockouts Premiere, Part 2",,The Voice
10010026,1492026266,1492029866,60.0,650610,Bibi S,episode,The Knockouts Premiere,,The Voice
10010025,1492020752,1492024352,60.0,650610,Bibi S,episode,"The Battles, Part 4",,The Voice
10010018,1491950334,1491953934,60.0,650610,Bibi S,episode,Glenn's Kids,,Superstore
10010017,1491947771,1491951371,60.0,650610,Bibi S,episode,Five Stars for Beezus,,New Girl
10010016,1491946461,1491950061,60.0,650610,Bibi S,episode,San Diego,,New Girl
10010012,1491014735,1491018335,60.0,650610,Bibi S,episode,And the Great Escape,,2 Broke Girls
10010011,1491013451,1491017051,60.0,650610,Bibi S,episode,And You Bet Your Ass,,2 Broke Girls
10010010,1491012155,1491015755,60.0,650610,Bibi S,episode,And the Lost Baggage,,2 Broke Girls
10010004,1490844662,1490848262,60.0,442972,Silas7458,movie,"I Love You, Man",,
10010003,1490841416,1490845016,60.0,650610,Bibi S,episode,Chapter Fifty-Nine,,Jane the Virgin
10010002,1490838900,1490842500,60.0,650610,Bibi S,episode,Find This Thing We Need To,,The Last Man on Earth
10009999,1490756839,1490760439,60.0,650610,Bibi S,episode,The Wedding (2),,Modern Family
10009998,1490755533,1490759133,60.0,650610,Bibi S,episode,The Wedding (1),,Modern Family
10009997,1490754215,1490757815,60.0,650610,Bibi S,episode,Message Received,,Modern Family
10009996,1490749796,1490753396,60.0,650610,Bibi S,episode,"The Battles, Part 3",,The Voice
10009990,1490658523,1490662123,60.0,650610,Bibi S,episode,"The Battles Premiere, Part 2",,The Voice
10009989,1490579200,1490582800,60.0,650610,Bibi S,episode,The Battles Premiere,,The Voice
10009988,1490574561,1490578161,60.0,650610,Bibi S,episode,Best of the Blind Auditions,,The Voice
10009987,1490574294,1490577894,60.0,650610,Bibi S,episode,"Blind Auditions, Part 7",,The Voice
10009986,1490571802,1490575402,60.0,650610,Bibi S,episode,Sleeper,,Modern Family
10009985,1490570492,1490574092,60.0,650610,Bibi S,episode,Australia,,Modern Family
10009984,1490569181,1490572781,60.0,650610,Bibi S,episode,A Hard Jay's Night,,Modern Family
10009983,1490552572,1490556172,60.0,650610,Bibi S,episode,Las Vegas,,Modern Family
10009982,1490551257,1490554857,60.0,650610,Bibi S,episode,Other People's Children,,Modern Family
10009981,1490549949,1490553549,60.0,650610,Bibi S,episode,Spring-a-Ding-Fling,,Modern Family
10009980,1490548646,1490552246,60.0,650610,Bibi S,episode,The Feud,,Modern Family
10009979,1490506547,1490510147,60.0,650610,Bibi S,episode,And the Story Telling Show,,2 Broke Girls
10009978,1490505227,1490508827,60.0,650610,Bibi S,episode,And the Booth Babes,,2 Broke Girls
10009977,1490503924,1490507524,60.0,650610,Bibi S,episode,Misery,,New Girl
10009976,1490502613,1490506213,60.0,650610,Bibi S,episode,Socalyalcon VI,,New Girl
10009975,1490501143,1490504743,60.0,650610,Bibi S,episode,Nimue,,Once Upon a Time (2011)
10009974,1490498063,1490501663,60.0,650610,Bibi S,episode,Moonshadow,,This Is Us
10009973,1490495670,1490499270,60.0,650610,Bibi S,episode,Hair of the Dog,,The Last Man on Earth
10009972,1490478011,1490481611,60.0,650610,Bibi S,episode,Mateo's Last Day,,Superstore
10009971,1490476723,1490480323,60.0,650610,Bibi S,episode,Integrity Award,,Superstore
10009970,1490474623,1490478223,60.0,650610,Bibi S,episode,"Blind Auditions, Part 4",,The Voice
10009969,1490474344,1490477944,60.0,650610,Bibi S,episode,Chapter Fifty-Eight,,Jane the Virgin
10009967,1490410536,1490414136,60.0,7893220,Ssmurf54,movie,John Wick: Chapter 2,,
10009957,1490224692,1490228292,60.0,442972,Silas7458,movie,"Crouching Tiger, Hidden Dragon: Sword of Destiny",,
10009947,1490070940,1490074540,60.0,442972,Silas7458,movie,"Crouching Tiger, Hidden Dragon: Sword of Destiny",,
10009918,1489801093,1489804693,60.0,650610,Bibi S,episode,iSpy,,Modern Family
10009917,1489799787,1489803387,60.0,650610,Bibi S,episode,Three Dinners,,Modern Family
10009916,1489798476,1489802076,60.0,650610,Bibi S,episode,Under Pressure,,Modern Family
10009915,1489797171,1489800771,60.0,650610,Bibi S,episode,And One to Grow On,,Modern Family
10009914,1489795709,1489799309,60.0,650610,Bibi S,episode,"Blind Auditions, Part 5",,The Voice
10009913,1489721406,1489725006,60.0,650610,Bibi S,episode,"Blind Auditions Premiere, Night 3",,The Voice
10009912,1489718861,1489722461,60.0,650610,Bibi S,episode,"Blind Auditions Premiere, Night 2",,The Voice
10009909,1489633676,1489637276,60.0,650610,Bibi S,episode,"Blind Auditions Premiere, Night 1",,The Voice
10009908,1489628953,1489632553,60.0,650610,Bibi S,episode,The Old Man & the Tree,,Modern Family
10009907,1489619524,1489623124,60.0,650610,Bibi S,episode,The Big Game,,Modern Family
10009906,1489618091,1489621691,60.0,650610,Bibi S,episode,ClosetCon '13,,Modern Family
10009905,1489616774,1489620374,60.0,650610,Bibi S,episode,A Fair to Remember,,Modern Family
10009904,1489615473,1489619073,60.0,650610,Bibi S,episode,The Help,,Modern Family
10009903,1489614174,1489617774,60.0,650610,Bibi S,episode,The Late Show,,Modern Family
10009902,1489612886,1489616486,60.0,650610,Bibi S,episode,Farm Strong,,Modern Family
